	id	name	url_key	url_path	type	short_description	price	list_price	discount	discount_rate	rating_average	review_count	order_count	thumbnail_url	productset_group_name	categories
0	73795621	Apple Macbook Air 2020 M1 - 13 Inchs (Apple M1/ 8GB/ 256GB) - Hàng Chính Hãng-	apple-macbook-air-2020-m1-13-inchs-apple-m1-8gb-256gb-hang-chinh-hang-p73795621	apple-macbook-air-2020-m1-13-inchs-apple-m1-8gb-256gb-hang-chinh-hang-p73795621.html?spid=76756096	configurable	"Hiệu năng mạnh mẽ
MacBook Air mới sử dụng chip M1 có CPU 8 lõi, được chia thành 4 lõi hiệu suất cao (High Performance) và 4 lõi hiệu quả (High Efficiency) cùng với Neural Engine 16 lõi.


Nó cũng bao..."	25790000	29990000	4200000	14	5.0	7	0	https://salt.tikicdn.com/cache/280x280/ts/product/da/11/2c/6e7f12729e1319cf8dcf4e6b45f43854.jpg	Laptop - Máy Vi Tính - Linh kiện	"{""id"": 2, ""name"": ""Root"", ""is_leaf"": false}"
1	74556865	Laptop Huawei Matebook D 15 (8GB/256GB) - Hàng Phân Phối Chính Hãng	laptop-huawei-matebook-d-15-8gb-256gb-hang-phan-phoi-chinh-hang-p74556865	laptop-huawei-matebook-d-15-8gb-256gb-hang-phan-phoi-chinh-hang-p74556865.html?spid=74556869	configurable	"

















*Hình ảnh sản phẩm và nội dung hiển thị trên các trang nêu trên chỉ nhằm mục đích tham khảo. Tính năng và thông số kỹ thuật của sản phẩm thực tế(bao gồm nhưng không giới hạn ở kiểu..."	14990000	14990000	0	0	4.8	29	0	https://salt.tikicdn.com/cache/280x280/ts/product/ab/16/14/4240db4a8b83412871826b3761a995b9.jpg	Laptop - Máy Vi Tính - Linh kiện	"{""id"": 29010, ""name"": ""Laptop Truyền Thống"", ""is_leaf"": true}"
2	72761522	LapTop Lenovo ThinkBook 15 IIL 20SM00D9VN | Core i3 _ 1005G1 | 4GB | 512GB SSD PCIe | Win 10 | 15,6'' FHD IPS | Hàng Chính Hãng	laptop-lenovo-thinkbook-15-iil-20sm00d9vn-core-i3-_-1005g1-4gb-512gb-ssd-pcie-win-10-15-6-fhd-ips-hang-chinh-hang-p72761522	laptop-lenovo-thinkbook-15-iil-20sm00d9vn-core-i3-_-1005g1-4gb-512gb-ssd-pcie-win-10-15-6-fhd-ips-hang-chinh-hang-p72761522.html?spid=84717284	simple	Thông Số Kỹ ThuậtCPU 10th Generation Intel Core i3 _ 1005G1 Processor ( 1.20 GHz, 4M Cache, Up to 3.40 GHz)Memory 4GB DDr4 Bus 2666Mhz (1 x Slot RAM)Hard Disk 512GB PCIe NVMe M.2 SSD (Support x 1...	11439000	13890000	2451000	18	4.8	13	0	https://salt.tikicdn.com/cache/280x280/ts/product/9a/43/92/537394d4085b7ea622c8486825319441.jpg	Laptop - Máy Vi Tính - Linh kiện	"{""id"": 29010, ""name"": ""Laptop Truyền Thống"", ""is_leaf"": true}"
3	73795660	Apple Macbook Pro 2020 M1 - 13 Inchs (Apple M1/ 8GB/ 512GB) - Hàng Chính Hãng	apple-macbook-pro-2020-m1-13-inchs-apple-m1-8gb-512gb-hang-chinh-hang-p73795660	apple-macbook-pro-2020-m1-13-inchs-apple-m1-8gb-512gb-hang-chinh-hang-p73795660.html?spid=100571293	configurable	"Thiết kế trau chuốt từng đường nét, trải nghiệm hình ảnh sắc nét với màn hình Retina
Vẫn kế thừa thiết kế từ người tiềm nhiệm trước đó của mình, Macbook Pro 2020 M1 vẫn sở hữu thiết kế nhôm nguyên..."	35990000	39990000	4000000	10	0.0	0	0	https://salt.tikicdn.com/cache/280x280/ts/product/4c/6d/4d/f024ad67f1eed077a94ef2045d39ad38.jpg	Laptop - Máy Vi Tính - Linh kiện	"{""id"": 2, ""name"": ""Root"", ""is_leaf"": false}"
4	73177245	Laptop MSI Bravo 15 A4DCR-270VN (AMD Ryzen 5 4600H/ 8GB DDR4 3200MHz/ 256GB SSD M.2 PCIE/ AMD RX 5300M 3GB GDDR6/ 15.6 FHD IPS, 144Hz/ Win10) - Hàng Chính Hãng	laptop-msi-bravo-15-a4dcr-270vn-amd-ryzen-5-4600h-8gb-ddr4-3200mhz-256gb-ssd-m-2-pcie-amd-rx-5300m-3gb-gddr6-15-6-fhd-ips-144hz-win10-hang-chinh-hang-p73177245	laptop-msi-bravo-15-a4dcr-270vn-amd-ryzen-5-4600h-8gb-ddr4-3200mhz-256gb-ssd-m-2-pcie-amd-rx-5300m-3gb-gddr6-15-6-fhd-ips-144hz-win10-hang-chinh-hang-p73177245.html?spid=73177246	simple	"Thiết kế vỏ nhôm xước mỏng và nhẹ, mang tính thẩm mỹ cao
Laptop MSI Bravo 15 A4DCR-270VN (AMD Ryzen 5 4600H/ 8GB DDR4 3200MHz/ 256GB SSD M.2 PCIE/ AMD RX 5300M 3GB GDDR6/ 15.6 FHD IPS, 144Hz/ Win10) ..."	17779000	19490000	1711000	9	5.0	5	0	https://salt.tikicdn.com/cache/280x280/ts/product/20/fe/3c/39d340babb424ce43fe90011f94adaca.jpg	Laptop - Máy Vi Tính - Linh kiện	"{""id"": 2, ""name"": ""Root"", ""is_leaf"": false}"
5	78047800	Máy Tính Xách Tay Laptop HUAWEI MateBook D14 AMD (R7 | 8GB/512GB) | Màn Hình HUAWEI Fullview 14-Inch | Card Đồ Họa RX Vega 10 Radeon | Phím Nguồn Kết Hợp Bảo Mật Vân Tay | Hàng Phân Phối Chính Hãng	may-tinh-xach-tay-huawei-matebook-d-14-r7-8-512g-he-dieu-hanh-windows-10-man-hinh-huawei-fullview-14-inch-huawei-share-phim-nguon-ket-hop-bao-mat-van-tay-hang-chinh-hang-p78047800	may-tinh-xach-tay-huawei-matebook-d-14-r7-8-512g-he-dieu-hanh-windows-10-man-hinh-huawei-fullview-14-inch-huawei-share-phim-nguon-ket-hop-bao-mat-van-tay-hang-chinh-hang-p78047800.html?spid=78047802	configurable	"



















Hệ điều hành
Hệ điều hành Windows 10


Kích thước và trọng lượng
Chiều dài: 322,5 mmChiều rộng: 214,8 mmĐộ mỏng: 15,9 mmTrọng lượng: Khoảng 1,38 kg


Chất liệu
Hợp kim nhôm A/C/D,..."	17790000	18990000	1200000	6	4.8	5	0	https://salt.tikicdn.com/cache/280x280/ts/product/6c/48/a5/0f4fc73de242d55049134ac29fc8ddea.jpg	Laptop - Máy Vi Tính - Linh kiện	"{""id"": 29010, ""name"": ""Laptop Truyền Thống"", ""is_leaf"": true}"
6	70833240	Laptop HP Envy 13-ba1027TU 2K0B1PA (Core i5-1135G7/ 8GB DDR4 3200MHz (Onboard)/ 256GB PCIe NVMe M.2/ 13.3 FHD IPS/ Win10) - Hàng Chính Hãng	laptop-hp-envy-13-ba1027tu-2k0b1pa-core-i5-1135g7-8gb-ddr4-3200mhz-onboard-256gb-pcie-nvme-m-2-13-3-fhd-ips-win10-hang-chinh-hang-p70833240	laptop-hp-envy-13-ba1027tu-2k0b1pa-core-i5-1135g7-8gb-ddr4-3200mhz-onboard-256gb-pcie-nvme-m-2-13-3-fhd-ips-win10-hang-chinh-hang-p70833240.html?spid=70833242	simple	"Thiết kế nhỏ gọn tiện lợi
Laptop HP Envy 13-ba1027TU 2K0B1PA có kích thước nhỏ gọn siêu di động nhờ thiết kế viền mỏng và chế tác bằng chất liệu kim loại nguyên khối màu bạc đẹp mắt. Đây dường như là..."	21499000	22990000	1491000	6	5.0	27	0	https://salt.tikicdn.com/cache/280x280/ts/product/58/c8/ba/1d0bde7776e2d0e90ab4972f58a997e3.jpg	Laptop - Máy Vi Tính - Linh kiện	"{""id"": 2, ""name"": ""Root"", ""is_leaf"": false}"
7	90142258	Laptop HP Pavilion 15-eg0003TX 2D9C5PA (Core i5-1135G7/ 4GB (4GBx1) DDR4 3200MHz/ 256GB PCIe NVMe/ MX450 2GB GDDR5/ 15.6 FHD IPS/ Win10 + Office) - Hàng Chính Hãng	laptop-hp-pavilion-15-eg0003tx-2d9c5pa-core-i5-1135g7-4gb-4gbx1-ddr4-3200mhz-256gb-pcie-nvme-mx450-2gb-gddr5-15-6-fhd-ips-win10-office-hang-chinh-hang-p90142258	laptop-hp-pavilion-15-eg0003tx-2d9c5pa-core-i5-1135g7-4gb-4gbx1-ddr4-3200mhz-256gb-pcie-nvme-mx450-2gb-gddr5-15-6-fhd-ips-win10-office-hang-chinh-hang-p90142258.html?spid=90142259	simple	"Thiết kế sang trọng, gọn nhẹ
Laptop HP Pavilion 15-eg0003TX 2D9C5PA (Core i5-1135G7/ 4GB (4GBx1) DDR4 3200MHz/ 256GB PCIe NVMe/ MX450 2GB GDDR5/ 15.6 FHD IPS/ Win10 + Office) - Hàng Chính Hãng được..."	17619000	17990000	371000	2	5.0	1	0	https://salt.tikicdn.com/cache/280x280/ts/product/04/ac/a9/aee1f1bc4656839d12457f0efe468ac7.jpg	Laptop - Máy Vi Tính - Linh kiện	"{""id"": 29010, ""name"": ""Laptop Truyền Thống"", ""is_leaf"": true}"
8	84749366	Laptop HP Pavilion x360 14-dw1016TU 2H3Q0PA (Core i3-1115G4/ 4GB DDR4 3200MHz/ 256 GB PCIe NVMe M.2 SSD/ 14 FHD IPS Touch/ Win10 + Office) - Hàng Chính Hãng	laptop-hp-pavilion-x360-14-dw1016tu-2h3q0pa-core-i3-1115g4-4gb-ddr4-3200mhz-256-gb-pcie-nvme-m-2-ssd-14-fhd-ips-touch-win10-office-hang-chinh-hang-p84749366	laptop-hp-pavilion-x360-14-dw1016tu-2h3q0pa-core-i3-1115g4-4gb-ddr4-3200mhz-256-gb-pcie-nvme-m-2-ssd-14-fhd-ips-touch-win10-office-hang-chinh-hang-p84749366.html?spid=84749368	simple	"Thiết kế mỏng nhẹ, bản lề gập xoay 360 độ
Laptop HP Pavilion x360 14-dw1016TU 2H3Q0PA toát lên sự cao cấp nhờ thiết kế mỏng nhẹ, đường nét mạnh mẽ nhưng không kém phần tinh tế. Độ mỏng ấn tượng chỉ..."	14689000	14990000	301000	2	4.3	4	0	https://salt.tikicdn.com/cache/280x280/ts/product/35/84/dc/afb70488717f7b375a2e22752df47635.jpg	Laptop - Máy Vi Tính - Linh kiện	"{""id"": 29008, ""name"": ""Laptop 2 trong 1"", ""is_leaf"": true}"
9	82482201	Laptop Asus Vivobook X415MA-BV088T (Pen N5030/ 4GB/ 256GB SSD/ 14 HD/ Win10) - Hàng Chính Hãng	laptop-asus-vivobook-x415ma-bv088t-pen-n5030-4gb-256gb-ssd-14-hd-win10-hang-chinh-hang-p82482201	laptop-asus-vivobook-x415ma-bv088t-pen-n5030-4gb-256gb-ssd-14-hd-win10-hang-chinh-hang-p82482201.html?spid=82482202	simple	"Thiết kế mỏng nhẹ
Laptop Asus Vivobook X415MA-BV088T được thiết kế tương đối gọn, nhẹ khoảng 1.8kg, có tính cơ động cao, dễ dàng mang theo khi di chuyển nhiều nơi. Đặc biệt phù hợp với đối tượng..."	8299000	8999000	700000	8	5.0	3	0	https://salt.tikicdn.com/cache/280x280/ts/product/f3/3f/87/1b638b3db378c0a9644fa1cdaa5dfb29.jpg	Laptop - Máy Vi Tính - Linh kiện	"{""id"": 29010, ""name"": ""Laptop Truyền Thống"", ""is_leaf"": true}"
10	73830105	Laptop Acer Aspire 5 A514-54-51VT NX.A23SV.004 (Core i5-1135G7/ 8GB (4GBx2) DDR4 2666MHz/ 512GB SSD M.2 PCIE/ 14 FHD IPS/ Win10) - Hàng Chính Hãng	laptop-acer-aspire-5-a514-54-51vt-nx-a23sv-004-core-i5-1135g7-8gb-4gbx2-ddr4-2666mhz-512gb-ssd-m-2-pcie-14-fhd-ips-win10-hang-chinh-hang-p73830105	laptop-acer-aspire-5-a514-54-51vt-nx-a23sv-004-core-i5-1135g7-8gb-4gbx2-ddr4-2666mhz-512gb-ssd-m-2-pcie-14-fhd-ips-win10-hang-chinh-hang-p73830105.html?spid=73830106	simple	"Thiết kế cao cấp
Lớp vỏ Laptop Acer Aspire 5 A514-54-51VT NX.A23SV.004 được chế tạo từ chất liệu cao cấp với các họa tiết phây xước đem lại vẻ ngoài cực kỳ sang trọng từ cái nhìn đầu tiên. Phần viền..."	15819000	17490000	1671000	10	5.0	4	0	https://salt.tikicdn.com/cache/280x280/ts/product/d5/92/9d/0e17ad2a2617ef8ebc7c5494f1d1a770.jpg	Laptop - Máy Vi Tính - Linh kiện	"{""id"": 29010, ""name"": ""Laptop Truyền Thống"", ""is_leaf"": true}"
11	65013618	Laptop HP Envy x360 13-ay0067AU 171N1PA (AMD R5-4500U/ 8GB DDR4 Onboard/ 256GB PCIe NVMe M.2 SSD/ 13.3 FHD Multitouch/ Win10) - Hàng Chính Hãng	laptop-hp-envy-x360-13-ay0067au-171n1pa-amd-r5-4500u-8gb-ddr4-onboard-256gb-pcie-nvme-m-2-ssd-13-3-fhd-multitouch-win10-hang-chinh-hang-p65013618	laptop-hp-envy-x360-13-ay0067au-171n1pa-amd-r5-4500u-8gb-ddr4-onboard-256gb-pcie-nvme-m-2-ssd-13-3-fhd-multitouch-win10-hang-chinh-hang-p65013618.html?spid=65013619	simple	"Thiết kế sang trọng - Thời thượng
Được thế kế có vẻ ngoài HP ENVY x360 13 toát lên sự cao cấp nhờ thiết kế nhỏ gọn, mạnh mẽ và độ mỏng ấn tượng. Máy mỏng 1,64cm và trọng lượng chỉ 1,32kg. Được chế..."	22359000	23990000	1631000	7	5.0	5	0	https://salt.tikicdn.com/cache/280x280/ts/product/ef/50/df/e1a83e440f8b6c40efea4e89d1e88b90.jpg	Laptop - Máy Vi Tính - Linh kiện	"{""id"": 2, ""name"": ""Root"", ""is_leaf"": false}"
12	81588401	Laptop HP ProBook 440 G8 2Z6G9PA (Core i3-1115G4/ 4GB(1 x 4GB) DDR4 3200Mhz/ 256GB PCIe NVMe SSD/ 14 HD/ DOS) - Hàng Chính Hãng	laptop-hp-probook-440-g8-2z6g9pa-core-i3-1115g4-4gb-1-x-4gb-ddr4-3200mhz-256gb-pcie-nvme-ssd-14-hd-dos-hang-chinh-hang-p81588401	laptop-hp-probook-440-g8-2z6g9pa-core-i3-1115g4-4gb-1-x-4gb-ddr4-3200mhz-256gb-pcie-nvme-ssd-14-hd-dos-hang-chinh-hang-p81588401.html?spid=81588402	simple	"Thiết kế tinh tế, thuận tiện di chuyển hằng ngày
Laptop HP ProBook 440 G8 2Z6G9PA (Core i3-1115G4/ 4GB(1 x 4GB) DDR4 3200Mhz/ 256GB PCIe NVMe SSD/ 14 HD/ DOS) - Hàng Chính Hãng ra mắt thay thế cho..."	13659000	13990000	331000	2	5.0	2	0	https://salt.tikicdn.com/cache/280x280/ts/product/66/fe/c8/c1bdff629699f5677d406430f3cac502.jpg	Laptop - Máy Vi Tính - Linh kiện	"{""id"": 29010, ""name"": ""Laptop Truyền Thống"", ""is_leaf"": true}"
13	72535928	Laptop HP 340s G7 240Q4PA (Core i3-1005G1/ 4GB DDR4 2666MHz/ 256GB SSD M.2 NVMe/ 14 FHD IPS/ Win10) - Hàng Chính Hãng	laptop-hp-340s-g7-240q4pa-core-i3-1005g1-4gb-ddr4-2666mhz-256gb-ssd-m-2-nvme-14-fhd-ips-win10-hang-chinh-hang-p72535928	laptop-hp-340s-g7-240q4pa-core-i3-1005g1-4gb-ddr4-2666mhz-256gb-ssd-m-2-nvme-14-fhd-ips-win10-hang-chinh-hang-p72535928.html?spid=72535929	simple	"Thiết kế
Laptop HP 340s G7 240Q4PA (Core i3-1005G1/ 4GB DDR4 2666MHz/ 256GB SSD M.2 NVMe/ 14 FHD IPS/ Win10) - Hàng Chính Hãng có thiết kế trang nhã sang trọng khi được phủ một lớp màu bạc bóng bẩy,..."	12629000	13990000	1361000	10	4.7	3	0	https://salt.tikicdn.com/cache/280x280/ts/product/38/15/e0/49722472da18e5170c3c2622f5fce07e.jpg	Laptop - Máy Vi Tính - Linh kiện	"{""id"": 29010, ""name"": ""Laptop Truyền Thống"", ""is_leaf"": true}"
14	73164405	Laptop MSI GF63 Thin 9SCSR-1057VN (Core i5-9300H/ 8GB DDR4 2666MHz/ 512GB SSD M.2 PCIE/ GTX 1650Ti 4GB GDDR6 with Max-Q Design/ 15.6 FHD IPS, 144Hz/ Win10) - Hàng Chính Hãng	laptop-msi-gf63-thin-9scsr-1057vn-core-i5-9300h-8gb-ddr4-2666mhz-512gb-ssd-m-2-pcie-gtx-1650ti-4gb-gddr6-with-max-q-design-15-6-fhd-ips-144hz-win10-hang-chinh-hang-p73164405	laptop-msi-gf63-thin-9scsr-1057vn-core-i5-9300h-8gb-ddr4-2666mhz-512gb-ssd-m-2-pcie-gtx-1650ti-4gb-gddr6-with-max-q-design-15-6-fhd-ips-144hz-win10-hang-chinh-hang-p73164405.html?spid=73164406	simple	"Thiết kế nhôm phay xước
Laptop MSI GF63 Thin 9SCSR-1057VN được chế tác bằng chất liệu chủ đạo là nhôm phay xước, đây là chiếc laptop gaming hiện đại được thiết kế theo xu hướng mới hiện nay: mỏng nhẹ..."	17990000	22490000	4500000	20	4.0	1	0	https://salt.tikicdn.com/cache/280x280/ts/product/b8/c6/56/232321bcb533339ae23fdd91fcaaf66c.jpg	Laptop - Máy Vi Tính - Linh kiện	"{""id"": 1846, ""name"": ""Laptop - Máy Vi Tính - Linh kiện"", ""is_leaf"": false}"
15	77710888	Laptop MSI Modern 14 B11MO-073VN (Core i7-1165G7/ 8GB DDR4 3200MHz/ 512GB PCIe NVMe/ 14 FHD IPS/ Win10) - Hàng Chính Hãng	laptop-msi-modern-14-b11mo-073vn-core-i7-1165g7-8gb-ddr4-3200mhz-512gb-pcie-nvme-14-fhd-ips-win10-hang-chinh-hang-p77710888	laptop-msi-modern-14-b11mo-073vn-core-i7-1165g7-8gb-ddr4-3200mhz-512gb-pcie-nvme-14-fhd-ips-win10-hang-chinh-hang-p77710888.html?spid=77710889	simple	"Hiệu năng xử lý tối ưu
Laptop MSI Modern 14 B11MO-073VN được trang bị bộ vi xử lý Intel Core i7-1165G7 thế hệ mới nhất, bộ nhớ 8GB DDR4 và ổ lưu trữ SSD tốc độ cao đem đến khả năng xử lý đa nhiệm một..."	20599000	21990000	1391000	6	5.0	2	0	https://salt.tikicdn.com/cache/280x280/ts/product/ed/5a/9f/1f6dc841d4df3aaed8b1174bc81ad5c9.jpg	Laptop - Máy Vi Tính - Linh kiện	"{""id"": 29010, ""name"": ""Laptop Truyền Thống"", ""is_leaf"": true}"
16	74343369	Laptop HP Envy 13-ba1028TU 2K0B2PA (Core i5-1135G7/ 8GB DDR4 2666MHz (Onboard)/ 512GB PCIe NVMe/ 13.3 FHD IPS/ Win10 + Office Home & Student) - Hàng Chính Hãng	laptop-hp-envy-13-ba1028tu-2k0b2pa-core-i5-1135g7-8gb-ddr4-2666mhz-onboard-512gb-pcie-nvme-13-3-fhd-ips-win10-office-home-student-hang-chinh-hang-p74343369	laptop-hp-envy-13-ba1028tu-2k0b2pa-core-i5-1135g7-8gb-ddr4-2666mhz-onboard-512gb-pcie-nvme-13-3-fhd-ips-win10-office-home-student-hang-chinh-hang-p74343369.html?spid=74343370	simple	"Thiết kế hiện đại
Laptop HP Envy 13-ba1028TU 2K0B2PA (Core i5-1135G7/ 8GB DDR4 2666MHz (Onboard)/ 512GB PCIe NVMe/ 13.3 FHD IPS/ Win10 + Office Home &amp; Student) - Hàng Chính Hãng thiết kế theo xu..."	22489000	23590000	1101000	5	4.0	9	0	https://salt.tikicdn.com/cache/280x280/ts/product/66/f6/d5/f7d29b863d75d8e149e12d0c8d896b56.jpg	Laptop - Máy Vi Tính - Linh kiện	"{""id"": 29010, ""name"": ""Laptop Truyền Thống"", ""is_leaf"": true}"
17	81299891	Laptop Asus VivoBook S14 S433EA-AM439T (Core i5-1135G7/ 8GB DDR4 3200MHz/ 512GB SSD M.2 PCIE G3X2/ 14 FHD IPS/ Win10) - Hàng Chính Hãng	laptop-asus-vivobook-s14-s433ea-am439t-core-i5-1135g7-8gb-ddr4-3200mhz-512gb-ssd-m-2-pcie-g3x2-14-fhd-ips-win10-hang-chinh-hang-p81299891	laptop-asus-vivobook-s14-s433ea-am439t-core-i5-1135g7-8gb-ddr4-3200mhz-512gb-ssd-m-2-pcie-g3x2-14-fhd-ips-win10-hang-chinh-hang-p81299891.html?spid=81299892	simple	"Own the spotlight. Tôi là tâm điểm
Laptop Asus VivoBook S14 S433EA-AM439T (Core i5-1135G7/ 8GB DDR4 3200MHz/ 512GB SSD M.2 PCIE G3X2/ 14 FHD IPS/ Win10) - Hàng Chính Hãng, sự lựa chọn hàng đầu của..."	18599000	18990000	391000	2	3.3	3	0	https://salt.tikicdn.com/cache/280x280/ts/product/39/cd/24/981a83d9343fa55f98a6f5bac1d2d312.jpg	Laptop - Máy Vi Tính - Linh kiện	"{""id"": 29010, ""name"": ""Laptop Truyền Thống"", ""is_leaf"": true}"
18	99878927	Laptop Asus Vivobook X415MA-BV087T (Celeron N4020/ 4GB DDR4 2400MHz/ 256GB SSD M.2 PCIE G3X4/ 14 HD/ Win10) - Hàng Chính Hãng	laptop-asus-vivobook-x415ma-bv087t-celeron-n4020-4gb-ddr4-2400mhz-256gb-ssd-m-2-pcie-g3x4-14-hd-win10-hang-chinh-hang-p99878927	laptop-asus-vivobook-x415ma-bv087t-celeron-n4020-4gb-ddr4-2400mhz-256gb-ssd-m-2-pcie-g3x4-14-hd-win10-hang-chinh-hang-p99878927.html?spid=99878930	simple	"Thiết kế gọn nhẹ trẻ trung
Laptop Asus Vivobook X415MA-BV087T đã chinh phục rất nhiều bạn học sinh, sinh viên và nhân viên văn phòng với kiểu dáng gọn nhẹ và tông màu bạc chủ đạo sành điệu. 
Chiếc..."	7579000	7990000	411000	5	5.0	1	0	https://salt.tikicdn.com/cache/280x280/ts/product/1b/e0/2d/18cbd4953cba8fdeb61093642dddb53f.jpg	Laptop - Máy Vi Tính - Linh kiện	"{""id"": 29010, ""name"": ""Laptop Truyền Thống"", ""is_leaf"": true}"
19	81440352	Laptop Dell Vostro 15 3500 V3500B (Core i5-1135G7/ 8GB/ 256GB SSD/ MX330 2GB/ 15.6 FHD/ Win10) - Hàng Chính Hãng	laptop-dell-vostro-15-3500-v3500b-core-i5-1135g7-8gb-256gb-ssd-mx330-2gb-15-6-fhd-win10-hang-chinh-hang-p81440352	laptop-dell-vostro-15-3500-v3500b-core-i5-1135g7-8gb-256gb-ssd-mx330-2gb-15-6-fhd-win10-hang-chinh-hang-p81440352.html?spid=81440353	simple	"Hiệu năng mạnh mẽ, xử lý nhanh chóng mọi tác vụ
Với sức mạnh đáng kinh ngạc đến từ bộ vi xử lý Intel Core i5 Tiger Lake thế hệ 11, Laptop Dell Vostro 15 3500 V3500B sẽ dễ dàng giải quyết công việc..."	18449000	18990000	541000	3	5.0	1	0	https://salt.tikicdn.com/cache/280x280/ts/product/f0/2a/56/ec0eda965ae3109f88de13e963a7e13b.jpg	Laptop - Máy Vi Tính - Linh kiện	"{""id"": 29010, ""name"": ""Laptop Truyền Thống"", ""is_leaf"": true}"
20	82704522	LapTop Lenovo Ideapad 5 15ARE05 81YQ00BHVN | AMD Ryzen 5 4500U | 8GB | 512GB SSD PCIe | AMD Radeon Graphics | Win 10 | 15.6 inch Full HD IPS | Finger | LED KEY | Hàng Chính Hãng	laptop-lenovo-ideapad-5-15are05-81yq00bhvn-amd-ryzen-5-4500u-8gb-512gb-ssd-pcie-amd-radeon-graphics-win-10-15-6-inch-full-hd-ips-finger-led-key-hang-chinh-hang-p82704522	laptop-lenovo-ideapad-5-15are05-81yq00bhvn-amd-ryzen-5-4500u-8gb-512gb-ssd-pcie-amd-radeon-graphics-win-10-15-6-inch-full-hd-ips-finger-led-key-hang-chinh-hang-p82704522.html?spid=82704523	simple	Thiết kế lịch lãm, bền bỉLenovo IdeaPad 5 sở hữu lớp vở màu xám cùng họa tiết vân lịch lãm. Thiết kế mang phong cách tối giản, phù hợp với nhiều môi trường làm việc khác nhau. Chiếc laptop này khá...	16700000	16990000	290000	2	0.0	0	0	https://salt.tikicdn.com/cache/280x280/ts/product/95/e8/ca/fbb6ea9f8d422c9adf6dbfac962d0149.jpg	Laptop - Máy Vi Tính - Linh kiện	"{""id"": 29010, ""name"": ""Laptop Truyền Thống"", ""is_leaf"": true}"
21	73788524	Apple Macbook Air 2020 M1 - 13 Inchs (Apple M1/ 8GB/ 512GB) - Hàng Chính Hãng	apple-macbook-air-2020-m1-13-inchs-apple-m1-8gb-512gb-hang-chinh-hang-p73788524	apple-macbook-air-2020-m1-13-inchs-apple-m1-8gb-512gb-hang-chinh-hang-p73788524.html?spid=102794341	configurable	"Chất liệu kim nhôm bền bỉ
Apple Macbook Air 2020 M1 sở hữu thiết kế không khác mấy nhiều so với các người đàn anh trước đó được làm từ chất liệu hợp kim nhôm chắc chắn và cực kì bền bỉ. Máy có kích..."	30990000	34990000	4000000	11	4.8	28	0	https://salt.tikicdn.com/cache/280x280/ts/product/7c/e8/23/24dee9e665d56da2411e73c1e5840e9d.jpg	Laptop - Máy Vi Tính - Linh kiện	"{""id"": 2, ""name"": ""Root"", ""is_leaf"": false}"
22	73831102	Laptop Dell Inspiron 3505 Y1N1T1 (AMD R3-3250U/ 8GB/ 256GB SSD/ 15.6 FHD/ Win10) - Hàng Chính Hãng	laptop-dell-inspiron-3505-y1n1t1-amd-r3-3250u-8gb-256gb-ssd-15-6-fhd-win10-hang-chinh-hang-p73831102	laptop-dell-inspiron-3505-y1n1t1-amd-r3-3250u-8gb-256gb-ssd-15-6-fhd-win10-hang-chinh-hang-p73831102.html?spid=73831103	simple	"Thiết kế gọn nhẹ
Laptop Dell Inspiron 3505 Y1N1T1 (AMD R3-3250U/ 8GB/ 256GB SSD/ 15.6 FHD/ Win10) - Hàng Chính Hãng với viền hẹp xung quanh màn hình, trông giống như một chiếc máy tính xách tay hiện..."	13139000	13990000	851000	6	4.8	22	0	https://salt.tikicdn.com/cache/280x280/ts/product/24/f4/a6/c9a964e02a4bcfb004b9d4406dc6a801.jpg	Laptop - Máy Vi Tính - Linh kiện	"{""id"": 29010, ""name"": ""Laptop Truyền Thống"", ""is_leaf"": true}"
23	77721309	"Laptop HP 15s-du1055TU, Pentium 6405U(2.40 GHz,2MB),4GB RAM,256GB SSD,Intel Graphics,15.6""HD,Win 10 Home 64,Silver_1W7P3PA - Hàng Chính Hãng"	laptop-hp-15s-du1055tu-pentium-6405u-2-40-ghz-2mb-4gb-ram-256gb-ssd-intel-graphics-15-6-hd-win-10-home-64-silver_1w7p3pa-hang-chinh-hang-p77721309	laptop-hp-15s-du1055tu-pentium-6405u-2-40-ghz-2mb-4gb-ram-256gb-ssd-intel-graphics-15-6-hd-win-10-home-64-silver_1w7p3pa-hang-chinh-hang-p77721309.html?spid=82231992	simple	Laptop HP 15s-du1055TU (1W7P3PA) gây ấn tượng với thiết kế mỏng và nhẹ, dù đây là chiếc laptop có màn hình lớn 15,6 inch. Viền màn hình siêu mỏng giúp kích thước tổng thể của máy gọn gàng hơn rất...	8500000	8590000	90000	1	3.0	1	0	https://salt.tikicdn.com/cache/280x280/ts/product/c0/ed/21/cbd15d9a8136d1c692ce7f5f6c0d9377.jpg	Laptop - Máy Vi Tính - Linh kiện	"{""id"": 29010, ""name"": ""Laptop Truyền Thống"", ""is_leaf"": true}"
